2025-07-30 23:20:44,511 - snake_game - INFO - Logging for snake_game started. Log file: logs\application_snake_game.log
2025-07-30 23:20:44,511 - snake_game - INFO - Snake Game application started.
2025-12-18 12:15:35,985 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:36,019 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:36,052 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:36,085 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:36,119 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:36,152 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:36,186 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:36,217 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:36,251 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:36,285 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:36,319 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:36,352 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:36,386 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:36,418 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:36,451 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:36,485 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:36,519 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:36,552 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:36,585 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:36,618 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:36,652 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:36,685 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:36,719 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:36,752 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:36,786 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:36,818 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:36,852 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:36,885 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:36,918 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:36,952 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:36,985 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:37,017 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:37,051 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:37,086 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:37,118 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:37,152 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:37,184 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:37,217 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:37,251 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:37,284 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:37,319 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:37,348 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:37,380 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:37,418 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:37,451 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:37,485 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:37,518 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:37,553 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:37,585 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:37,618 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:37,651 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:37,850 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:37,884 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:37,969 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:38,114 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:38,150 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:38,217 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:38,283 - snake_game - DEBUG - Gaze coordinates: (873, 0)
2025-12-18 12:15:38,316 - snake_game - DEBUG - Gaze coordinates: (978, 0)
2025-12-18 12:15:38,350 - snake_game - DEBUG - Gaze coordinates: (1072, 0)
2025-12-18 12:15:38,395 - snake_game - DEBUG - Gaze coordinates: (1157, 0)
2025-12-18 12:15:38,460 - snake_game - DEBUG - Gaze coordinates: (1233, 0)
2025-12-18 12:15:38,531 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:38,600 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:38,665 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:38,729 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:38,794 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:38,865 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:38,930 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:38,996 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:39,065 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:39,131 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:39,194 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:39,267 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:39,324 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:39,397 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:39,463 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:39,531 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:39,598 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:39,664 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:39,730 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:39,794 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:39,868 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:40,004 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:40,152 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:40,196 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:40,257 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:40,316 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:40,349 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:40,382 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:40,415 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:40,449 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:40,485 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:40,519 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:40,553 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:40,584 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:40,617 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:40,654 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:40,684 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:40,718 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:40,752 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:40,785 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:40,819 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:40,852 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:40,885 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:40,919 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:40,953 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:40,986 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:41,019 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:41,053 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:41,087 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:41,127 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:41,200 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:41,260 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:41,330 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:41,399 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:41,462 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:41,527 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:41,598 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:41,664 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:41,733 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:41,801 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:41,864 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:41,936 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:41,990 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:42,061 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:42,128 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:42,348 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:42,416 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:42,448 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:42,480 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:42,514 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:42,549 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:42,586 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:42,617 - snake_game - DEBUG - Gaze coordinates: (None, None)
2025-12-18 12:15:42,652 - snake_game - DEBUG - Gaze coordinates: (1110, 0)
2025-12-18 12:15:42,683 - snake_game - DEBUG - Gaze coordinates: (999, 0)
2025-12-18 12:15:42,717 - snake_game - DEBUG - Gaze coordinates: (899, 0)
2025-12-18 12:15:42,751 - snake_game - DEBUG - Gaze coordinates: (809, 0)
2025-12-18 12:15:42,785 - snake_game - DEBUG - Gaze coordinates: (728, 0)
2025-12-18 12:15:42,817 - snake_game - DEBUG - Gaze coordinates: (655, 0)
2025-12-18 12:15:42,848 - snake_game - DEBUG - Gaze coordinates: (590, 0)
2025-12-18 12:15:42,883 - snake_game - DEBUG - Gaze coordinates: (531, 0)
2025-12-18 12:15:42,919 - snake_game - DEBUG - Gaze coordinates: (477, 0)
2025-12-18 12:15:42,951 - snake_game - DEBUG - Gaze coordinates: (430, 0)
2025-12-18 12:15:42,983 - snake_game - DEBUG - Gaze coordinates: (390, 0)
2025-12-18 12:15:43,017 - snake_game - DEBUG - Gaze coordinates: (363, 0)
2025-12-18 12:15:43,049 - snake_game - DEBUG - Gaze coordinates: (343, 0)
2025-12-18 12:15:43,082 - snake_game - DEBUG - Gaze coordinates: (335, 0)
2025-12-18 12:15:43,116 - snake_game - DEBUG - Gaze coordinates: (334, 0)
2025-12-18 12:15:43,149 - snake_game - DEBUG - Gaze coordinates: (340, 0)
2025-12-18 12:15:43,184 - snake_game - DEBUG - Gaze coordinates: (353, 0)
2025-12-18 12:15:43,222 - snake_game - DEBUG - Gaze coordinates: (372, 0)
2025-12-18 12:15:43,252 - snake_game - DEBUG - Gaze coordinates: (391, 0)
2025-12-18 12:15:43,282 - snake_game - DEBUG - Gaze coordinates: (416, 0)
2025-12-18 12:15:43,317 - snake_game - DEBUG - Gaze coordinates: (440, 0)
2025-12-18 12:15:43,350 - snake_game - DEBUG - Gaze coordinates: (465, 0)
2025-12-18 12:15:43,386 - snake_game - DEBUG - Gaze coordinates: (489, 0)
2025-12-18 12:15:43,418 - snake_game - DEBUG - Gaze coordinates: (509, 0)
2025-12-18 12:15:43,454 - snake_game - DEBUG - Gaze coordinates: (529, 0)
2025-12-18 12:15:43,484 - snake_game - DEBUG - Gaze coordinates: (547, 0)
2025-12-18 12:15:43,519 - snake_game - DEBUG - Gaze coordinates: (560, 0)
2025-12-18 12:15:43,551 - snake_game - DEBUG - Gaze coordinates: (570, 0)
2025-12-18 12:15:43,586 - snake_game - DEBUG - Gaze coordinates: (576, 0)
2025-12-18 12:15:43,618 - snake_game - DEBUG - Gaze coordinates: (578, 0)
2025-12-18 12:15:43,650 - snake_game - DEBUG - Gaze coordinates: (579, 0)
2025-12-18 12:15:43,689 - snake_game - DEBUG - Gaze coordinates: (576, 0)
2025-12-18 12:15:43,719 - snake_game - DEBUG - Gaze coordinates: (572, 0)
2025-12-18 12:15:43,752 - snake_game - DEBUG - Gaze coordinates: (571, 0)
2025-12-18 12:15:43,786 - snake_game - DEBUG - Gaze coordinates: (571, 0)
2025-12-18 12:15:43,819 - snake_game - DEBUG - Gaze coordinates: (573, 0)
2025-12-18 12:15:43,852 - snake_game - DEBUG - Gaze coordinates: (577, 0)
2025-12-18 12:15:43,885 - snake_game - DEBUG - Gaze coordinates: (585, 0)
2025-12-18 12:15:43,919 - snake_game - DEBUG - Gaze coordinates: (596, 0)
2025-12-18 12:15:43,952 - snake_game - DEBUG - Gaze coordinates: (609, 0)
2025-12-18 12:15:43,985 - snake_game - DEBUG - Gaze coordinates: (624, 0)
2025-12-18 12:15:44,017 - snake_game - DEBUG - Gaze coordinates: (641, 0)
2025-12-18 12:15:44,054 - snake_game - DEBUG - Gaze coordinates: (659, 0)
2025-12-18 12:15:44,084 - snake_game - DEBUG - Gaze coordinates: (675, 0)
2025-12-18 12:15:44,120 - snake_game - DEBUG - Gaze coordinates: (691, 0)
2025-12-18 12:15:44,149 - snake_game - DEBUG - Gaze coordinates: (704, 0)
2025-12-18 12:15:44,190 - snake_game - DEBUG - Gaze coordinates: (714, 0)
2025-12-18 12:15:44,222 - snake_game - DEBUG - Gaze coordinates: (720, 0)
2025-12-18 12:15:44,252 - snake_game - DEBUG - Gaze coordinates: (723, 0)
2025-12-18 12:15:44,286 - snake_game - DEBUG - Gaze coordinates: (723, 0)
2025-12-18 12:15:44,319 - snake_game - DEBUG - Gaze coordinates: (719, 0)
2025-12-18 12:15:44,351 - snake_game - DEBUG - Gaze coordinates: (713, 0)
2025-12-18 12:15:44,384 - snake_game - DEBUG - Gaze coordinates: (703, 0)
2025-12-18 12:15:44,419 - snake_game - DEBUG - Gaze coordinates: (691, 0)
2025-12-18 12:15:44,451 - snake_game - DEBUG - Gaze coordinates: (675, 0)
2025-12-18 12:15:44,486 - snake_game - DEBUG - Gaze coordinates: (656, 0)
2025-12-18 12:15:44,520 - snake_game - DEBUG - Gaze coordinates: (637, 0)
2025-12-18 12:15:44,552 - snake_game - DEBUG - Gaze coordinates: (619, 0)
2025-12-18 12:15:44,586 - snake_game - DEBUG - Gaze coordinates: (601, 0)
2025-12-18 12:15:44,620 - snake_game - DEBUG - Gaze coordinates: (586, 0)
2025-12-18 12:15:44,651 - snake_game - DEBUG - Gaze coordinates: (571, 0)
2025-12-18 12:15:44,684 - snake_game - DEBUG - Gaze coordinates: (557, 0)
2025-12-18 12:15:44,719 - snake_game - DEBUG - Gaze coordinates: (544, 0)
2025-12-18 12:15:44,753 - snake_game - DEBUG - Gaze coordinates: (531, 0)
2025-12-18 12:15:44,786 - snake_game - DEBUG - Gaze coordinates: (521, 0)
2025-12-18 12:15:44,820 - snake_game - DEBUG - Gaze coordinates: (512, 0)
2025-12-18 12:15:44,852 - snake_game - DEBUG - Gaze coordinates: (504, 0)
2025-12-18 12:15:44,882 - snake_game - DEBUG - Gaze coordinates: (498, 0)
2025-12-18 12:15:44,915 - snake_game - DEBUG - Gaze coordinates: (493, 0)
2025-12-18 12:15:44,950 - snake_game - DEBUG - Gaze coordinates: (489, 0)
2025-12-18 12:15:44,987 - snake_game - DEBUG - Gaze coordinates: (485, 0)
2025-12-18 12:15:45,027 - snake_game - DEBUG - Gaze coordinates: (481, 0)
2025-12-18 12:15:45,060 - snake_game - DEBUG - Gaze coordinates: (474, 0)
2025-12-18 12:15:45,089 - snake_game - DEBUG - Gaze coordinates: (467, 0)
2025-12-18 12:15:45,160 - snake_game - DEBUG - Gaze coordinates: (457, 0)
2025-12-18 12:15:45,230 - snake_game - DEBUG - Gaze coordinates: (448, 0)
2025-12-18 12:15:45,297 - snake_game - DEBUG - Gaze coordinates: (440, 0)
2025-12-18 12:15:45,366 - snake_game - DEBUG - Gaze coordinates: (430, 0)
2025-12-18 12:15:45,430 - snake_game - DEBUG - Gaze coordinates: (417, 0)
2025-12-18 12:15:45,497 - snake_game - DEBUG - Gaze coordinates: (400, 0)
2025-12-18 12:15:45,565 - snake_game - DEBUG - Gaze coordinates: (380, 0)
2025-12-18 12:15:45,634 - snake_game - DEBUG - Gaze coordinates: (358, 0)
2025-12-18 12:15:45,699 - snake_game - DEBUG - Gaze coordinates: (339, 5)
2025-12-18 12:15:45,769 - snake_game - DEBUG - Gaze coordinates: (320, 13)
2025-12-18 12:15:45,830 - snake_game - DEBUG - Gaze coordinates: (303, 23)
2025-12-18 12:15:45,901 - snake_game - DEBUG - Gaze coordinates: (286, 37)
2025-12-18 12:15:45,965 - snake_game - DEBUG - Gaze coordinates: (270, 49)
2025-12-18 12:15:46,027 - snake_game - DEBUG - Gaze coordinates: (254, 61)
2025-12-18 12:15:46,098 - snake_game - DEBUG - Gaze coordinates: (239, 73)
2025-12-18 12:15:46,166 - snake_game - DEBUG - Gaze coordinates: (225, 84)
2025-12-18 12:15:46,231 - snake_game - DEBUG - Gaze coordinates: (211, 96)
2025-12-18 12:15:46,296 - snake_game - DEBUG - Gaze coordinates: (199, 107)
2025-12-18 12:15:46,363 - snake_game - DEBUG - Gaze coordinates: (189, 120)
2025-12-18 12:15:46,431 - snake_game - DEBUG - Gaze coordinates: (179, 130)
2025-12-18 12:15:46,496 - snake_game - DEBUG - Gaze coordinates: (173, 136)
2025-12-18 12:15:46,565 - snake_game - DEBUG - Gaze coordinates: (167, 143)
2025-12-18 12:15:46,629 - snake_game - DEBUG - Gaze coordinates: (162, 149)
2025-12-18 12:15:46,701 - snake_game - DEBUG - Gaze coordinates: (160, 154)
2025-12-18 12:15:46,764 - snake_game - DEBUG - Gaze coordinates: (159, 159)
2025-12-18 12:15:46,835 - snake_game - DEBUG - Gaze coordinates: (159, 163)
2025-12-18 12:15:46,900 - snake_game - DEBUG - Gaze coordinates: (160, 166)
2025-12-18 12:15:46,967 - snake_game - DEBUG - Gaze coordinates: (163, 170)
2025-12-18 12:15:47,030 - snake_game - DEBUG - Gaze coordinates: (167, 175)
2025-12-18 12:15:47,102 - snake_game - DEBUG - Gaze coordinates: (170, 180)
2025-12-18 12:15:47,163 - snake_game - DEBUG - Gaze coordinates: (175, 185)
2025-12-18 12:15:47,235 - snake_game - DEBUG - Gaze coordinates: (178, 188)
2025-12-18 12:15:47,300 - snake_game - DEBUG - Gaze coordinates: (180, 191)
2025-12-18 12:15:47,366 - snake_game - DEBUG - Gaze coordinates: (182, 192)
2025-12-18 12:15:47,432 - snake_game - DEBUG - Gaze coordinates: (183, 193)
2025-12-18 12:15:47,501 - snake_game - DEBUG - Gaze coordinates: (183, 195)
2025-12-18 12:15:47,565 - snake_game - DEBUG - Gaze coordinates: (181, 198)
2025-12-18 12:15:47,633 - snake_game - DEBUG - Gaze coordinates: (179, 201)
2025-12-18 12:15:47,698 - snake_game - DEBUG - Gaze coordinates: (174, 203)
2025-12-18 12:15:47,768 - snake_game - DEBUG - Gaze coordinates: (166, 208)
2025-12-18 12:15:47,831 - snake_game - DEBUG - Gaze coordinates: (155, 212)
2025-12-18 12:15:47,912 - snake_game - DEBUG - Gaze coordinates: (143, 216)
2025-12-18 12:15:47,956 - snake_game - DEBUG - Gaze coordinates: (129, 219)
2025-12-18 12:15:47,994 - snake_game - DEBUG - Gaze coordinates: (116, 221)
2025-12-18 12:15:48,027 - snake_game - DEBUG - Gaze coordinates: (105, 224)
2025-12-18 12:15:48,061 - snake_game - DEBUG - Gaze coordinates: (94, 226)
2025-12-18 12:15:48,129 - snake_game - DEBUG - Gaze coordinates: (85, 228)
2025-12-18 12:15:48,198 - snake_game - DEBUG - Gaze coordinates: (76, 230)
2025-12-18 12:15:48,264 - snake_game - DEBUG - Gaze coordinates: (69, 230)
2025-12-18 12:15:48,330 - snake_game - DEBUG - Gaze coordinates: (64, 231)
2025-12-18 12:15:48,397 - snake_game - DEBUG - Gaze coordinates: (63, 234)
2025-12-18 12:15:48,463 - snake_game - DEBUG - Gaze coordinates: (66, 237)
2025-12-18 12:15:48,534 - snake_game - DEBUG - Gaze coordinates: (73, 241)
2025-12-18 12:15:48,598 - snake_game - DEBUG - Gaze coordinates: (84, 244)
2025-12-18 12:15:48,665 - snake_game - DEBUG - Gaze coordinates: (97, 248)
2025-12-18 12:15:48,730 - snake_game - DEBUG - Gaze coordinates: (112, 252)
2025-12-18 12:15:48,799 - snake_game - DEBUG - Gaze coordinates: (126, 256)
2025-12-18 12:15:48,863 - snake_game - DEBUG - Gaze coordinates: (139, 259)
2025-12-18 12:15:48,935 - snake_game - DEBUG - Gaze coordinates: (152, 263)
2025-12-18 12:15:49,000 - snake_game - DEBUG - Gaze coordinates: (166, 266)
2025-12-18 12:15:49,066 - snake_game - DEBUG - Gaze coordinates: (178, 268)
2025-12-18 12:15:49,136 - snake_game - DEBUG - Gaze coordinates: (190, 271)
2025-12-18 12:15:49,197 - snake_game - DEBUG - Gaze coordinates: (202, 274)
2025-12-18 12:15:49,270 - snake_game - DEBUG - Gaze coordinates: (213, 276)
2025-12-18 12:15:49,330 - snake_game - DEBUG - Gaze coordinates: (223, 278)
2025-12-18 12:15:49,402 - snake_game - DEBUG - Gaze coordinates: (232, 279)
2025-12-18 12:15:49,466 - snake_game - DEBUG - Gaze coordinates: (239, 280)
2025-12-18 12:15:49,537 - snake_game - DEBUG - Gaze coordinates: (245, 281)
2025-12-18 12:15:49,597 - snake_game - DEBUG - Gaze coordinates: (249, 283)
2025-12-18 12:15:49,667 - snake_game - DEBUG - Gaze coordinates: (253, 286)
2025-12-18 12:15:49,732 - snake_game - DEBUG - Gaze coordinates: (255, 289)
2025-12-18 12:15:49,801 - snake_game - DEBUG - Gaze coordinates: (257, 292)
2025-12-18 12:15:49,866 - snake_game - DEBUG - Gaze coordinates: (259, 294)
2025-12-18 12:15:49,933 - snake_game - DEBUG - Gaze coordinates: (260, 297)
2025-12-18 12:15:49,999 - snake_game - DEBUG - Gaze coordinates: (261, 300)
2025-12-18 12:15:50,069 - snake_game - DEBUG - Gaze coordinates: (261, 303)
2025-12-18 12:15:50,133 - snake_game - DEBUG - Gaze coordinates: (260, 305)
2025-12-18 12:15:50,202 - snake_game - DEBUG - Gaze coordinates: (259, 308)
2025-12-18 12:15:50,263 - snake_game - DEBUG - Gaze coordinates: (257, 310)
2025-12-18 12:15:50,331 - snake_game - DEBUG - Gaze coordinates: (256, 312)
2025-12-18 12:15:50,390 - snake_game - DEBUG - Gaze coordinates: (254, 314)
2025-12-18 12:15:50,422 - snake_game - DEBUG - Gaze coordinates: (251, 316)
2025-12-18 12:15:50,454 - snake_game - DEBUG - Gaze coordinates: (248, 319)
2025-12-18 12:15:50,488 - snake_game - DEBUG - Gaze coordinates: (244, 321)
2025-12-18 12:15:50,520 - snake_game - DEBUG - Gaze coordinates: (241, 323)
2025-12-18 12:15:50,554 - snake_game - DEBUG - Gaze coordinates: (237, 325)
2025-12-18 12:15:50,586 - snake_game - DEBUG - Gaze coordinates: (232, 327)
2025-12-18 12:15:50,618 - snake_game - DEBUG - Gaze coordinates: (225, 329)
2025-12-18 12:15:50,650 - snake_game - DEBUG - Gaze coordinates: (218, 331)
2025-12-18 12:15:50,685 - snake_game - DEBUG - Gaze coordinates: (211, 333)
2025-12-18 12:15:50,717 - snake_game - DEBUG - Gaze coordinates: (204, 335)
2025-12-18 12:15:50,751 - snake_game - DEBUG - Gaze coordinates: (197, 336)
2025-12-18 12:15:50,784 - snake_game - DEBUG - Gaze coordinates: (190, 338)
2025-12-18 12:15:50,819 - snake_game - DEBUG - Gaze coordinates: (184, 339)
2025-12-18 12:15:50,853 - snake_game - DEBUG - Gaze coordinates: (177, 341)
2025-12-18 12:15:50,886 - snake_game - DEBUG - Gaze coordinates: (171, 342)
2025-12-18 12:15:50,920 - snake_game - DEBUG - Gaze coordinates: (165, 344)
2025-12-18 12:15:50,953 - snake_game - DEBUG - Gaze coordinates: (159, 346)
2025-12-18 12:15:50,986 - snake_game - DEBUG - Gaze coordinates: (153, 348)
2025-12-18 12:15:51,020 - snake_game - DEBUG - Gaze coordinates: (147, 349)
2025-12-18 12:15:51,054 - snake_game - DEBUG - Gaze coordinates: (142, 350)
2025-12-18 12:15:51,085 - snake_game - DEBUG - Gaze coordinates: (137, 351)
2025-12-18 12:15:51,125 - snake_game - DEBUG - Gaze coordinates: (133, 352)
2025-12-18 12:15:51,154 - snake_game - DEBUG - Gaze coordinates: (129, 353)
2025-12-18 12:15:51,187 - snake_game - DEBUG - Gaze coordinates: (125, 353)
2025-12-18 12:15:51,220 - snake_game - DEBUG - Gaze coordinates: (122, 353)
2025-12-18 12:15:51,254 - snake_game - DEBUG - Gaze coordinates: (119, 353)
2025-12-18 12:15:51,287 - snake_game - DEBUG - Gaze coordinates: (116, 354)
2025-12-18 12:15:51,320 - snake_game - DEBUG - Gaze coordinates: (111, 354)
2025-12-18 12:15:51,354 - snake_game - DEBUG - Gaze coordinates: (106, 353)
2025-12-18 12:15:51,386 - snake_game - DEBUG - Gaze coordinates: (101, 353)
2025-12-18 12:15:51,430 - snake_game - DEBUG - Gaze coordinates: (96, 352)
2025-12-18 12:15:51,493 - snake_game - DEBUG - Gaze coordinates: (90, 351)
2025-12-18 12:15:51,558 - snake_game - DEBUG - Gaze coordinates: (85, 350)
2025-12-18 12:15:51,628 - snake_game - DEBUG - Gaze coordinates: (79, 349)
2025-12-18 12:15:51,692 - snake_game - DEBUG - Gaze coordinates: (73, 348)
2025-12-18 12:15:51,762 - snake_game - DEBUG - Gaze coordinates: (68, 346)
